u,v,key,osmid,highway,name,oneway,ref,reversed,length,geometry,lanes,maxspeed,bridge,tunnel,width,access
11486600663,11486600661,0,1236900263,residential,,False,,True,87.10466786701517,"LINESTRING (137.1734235 37.5019835, 137.1725117 37.5022803)",,,,,,
11486600664,11486600661,0,1236900264,residential,,False,,False,19.398417041352207,"LINESTRING (137.1725257 37.5024544, 137.1725117 37.5022803)",,,,,,
11486600665,11486600661,0,1236900264,residential,,False,,True,25.8284735707126,"LINESTRING (137.1724425 37.5020546, 137.1725117 37.5022803)",,,,,,
11486600665,11486600660,0,112771329,trunk,国道249号,False,249,False,82.23650443394803,"LINESTRING (137.1724425 37.5020546, 137.1733086 37.5017972)",2.0,,,,,
11486600665,1281130640,0,112771329,trunk,国道249号,False,249,True,393.8908451573179,"LINESTRING (137.1724425 37.5020546, 137.168005 37.5022335)",2.0,,,,,
11486761082,11486761088,0,1236917139,unclassified,,False,,False,50.57832733642068,"LINESTRING (137.2414497 37.4713156, 137.241874 37.4710103)",,,,,,
11486761082,11486761083,0,1236917139,unclassified,,False,,True,27.017880723597823,"LINESTRING (137.2414497 37.4713156, 137.2411835 37.471406)",,,,,,
11486761082,1281077997,0,"[1236917138, 1236917140, 1236917141]",unclassified,,False,,True,58.12726156791482,"LINESTRING (137.2414497 37.4713156, 137.242075 37.471466)",,,yes,,,
11486761083,11486761082,0,1236917139,unclassified,,False,,False,27.017880723597827,"LINESTRING (137.2411835 37.471406, 137.2414497 37.4713156)",,,,,,
11486761088,1281129721,0,112774711,unclassified,,False,,True,28.61030084511918,"LINESTRING (137.241874 37.4710103, 137.2416572 37.470819)",,,,,,
11486761088,1281144640,0,"[628961098, 112771157, 112774711]",unclassified,,False,,False,44.96668149379602,"LINESTRING (137.241874 37.4710103, 137.2422786 37.4712548)",,,yes,,,
11486761088,11486761082,0,1236917139,unclassified,,False,,True,50.57832733642068,"LINESTRING (137.241874 37.4710103, 137.2414497 37.4713156)",,,,,,
11486765608,5938306199,0,"[628961096, 112770556, 1247075062]",unclassified,,False,,"[False, True]",774.4121597262108,"LINESTRING (137.2344651 37.4606033, 137.2332979 37.4649395)",,,,,,
11486765608,11487088142,0,112770556,unclassified,,False,,True,121.71132372406,"LINESTRING (137.2344651 37.4606033, 137.2351416 37.4596495)",,,,,,
11486765608,11486765610,0,"[1236917147, 1236917148, 1236917149]",residential,,False,,True,58.813877424781296,"LINESTRING (137.2344651 37.4606033, 137.2338003 37.4606327)",,,yes,,,
11486765610,11486765608,0,"[1236917147, 1236917148, 1236917149]",residential,,False,,False,58.813877424781296,"LINESTRING (137.2338003 37.4606327, 137.2344651 37.4606033)",,,yes,,,
11486765614,11486765626,0,1236917151,residential,,False,,False,30.339676632017184,"LINESTRING (137.2345957 37.458911, 137.2349368 37.4588773)",,,,,,
11486765614,1281086580,0,1236968499,residential,,False,,False,64.35998555248057,"LINESTRING (137.2345957 37.458911, 137.2344511 37.4594437)",,,,,,
11486765614,11486765621,0,1236968499,residential,,False,,True,49.27288872329486,"LINESTRING (137.2345957 37.458911, 137.2347117 37.4584904)",,,,,,
11486765621,1281084489,0,1236968499,residential,,False,,True,13.496359021657533,"LINESTRING (137.2347117 37.4584904, 137.2348051 37.4583943)",,,,,,
11486765621,11486765627,0,1236917153,residential,,False,,False,24.745835290070964,"LINESTRING (137.2347117 37.4584904, 137.2348901 37.4586619)",,,,,,
11486765621,11486765614,0,1236968499,residential,,False,,False,49.272888723294855,"LINESTRING (137.2347117 37.4584904, 137.2345957 37.458911)",,,,,,
11486765626,11486765614,0,1236917151,residential,,False,,True,30.339676632017184,"LINESTRING (137.2349368 37.4588773, 137.2345957 37.458911)",,,,,,
11486765626,1281080205,0,"[1236917152, 1236917150, 1236917151]",residential,,False,,False,60.690235102659415,"LINESTRING (137.2349368 37.4588773, 137.2355807 37.4590575)",,,yes,,,
11486765626,11486765627,0,1236917153,residential,,False,,True,25.511993393819065,"LINESTRING (137.2349368 37.4588773, 137.2348901 37.4586619)",,,,,,
11486765627,11486765626,0,1236917153,residential,,False,,False,25.511993393819065,"LINESTRING (137.2348901 37.4586619, 137.2349368 37.4588773)",,,,,,
11486765627,11486765621,0,1236917153,residential,,False,,True,24.745835290070964,"LINESTRING (137.2348901 37.4586619, 137.2347117 37.4584904)",,,,,,
11486765627,11486765630,0,"[1236917154, 1236917155, 1236917156]",residential,,False,,False,26.64246533524699,"LINESTRING (137.2348901 37.4586619, 137.2351858 37.4586765)",,,yes,,,
11486765630,11486765627,0,"[1236917154, 1236917155, 1236917156]",residential,,False,,True,26.642465335246985,"LINESTRING (137.2351858 37.4586765, 137.2348901 37.4586619)",,,yes,,,
11486765633,1281091197,0,112773147,residential,,False,,False,77.7710695827249,"LINESTRING (137.2362008 37.4574896, 137.2362165 37.4581889)",,,,,,
11486765633,11486765638,0,112773728,trunk,国道249号,False,249,False,91.13158726822942,"LINESTRING (137.2362008 37.4574896, 137.2372272 37.457401)",2.0,50,,,,
11486765633,11486988748,0,112773728,trunk,国道249号,False,249,True,66.89580491398443,"LINESTRING (137.2362008 37.4574896, 137.2354478 37.4575577)",2.0,50,,,,
11486765637,11486765638,0,1236917157,unclassified,,False,,False,30.1659712390026,"LINESTRING (137.2372743 37.4576697, 137.2372272 37.457401)",,,,,,
11486765637,11486766452,0,112773212,unclassified,,False,,False,183.34811413509505,"LINESTRING (137.2372743 37.4576697, 137.2391469 37.4576786)",,,,,,
11486765637,1281072325,0,112773212,unclassified,,False,,True,21.7565372974868,"LINESTRING (137.2372743 37.4576697, 137.237044 37.4577388)",,,,,,
11486765638,11486765633,0,112773728,trunk,国道249号,False,249,True,91.13158726822942,"LINESTRING (137.2372272 37.457401, 137.2362008 37.4574896)",2.0,50,,,,
11486765638,11486765637,0,1236917157,unclassified,,False,,True,30.1659712390026,"LINESTRING (137.2372272 37.457401, 137.2372743 37.4576697)",,,,,,
11486765638,1281074079,0,112773728,trunk,国道249号,False,249,False,215.9879166161286,"LINESTRING (137.2372272 37.457401, 137.2396589 37.4571844)",2.0,50,,,,
11486766452,1281075619,0,112773212,unclassified,,False,,False,63.60700733087232,"LINESTRING (137.2391469 37.4576786, 137.2396702 37.4572924)",,,,,,
11486766452,11486765637,0,112773212,unclassified,,False,,True,183.34811413509505,"LINESTRING (137.2391469 37.4576786, 137.2372743 37.4576697)",,,,,,
11486766452,11486766456,0,1236919281,residential,,False,,False,50.198661770161465,"LINESTRING (137.2391469 37.4576786, 137.2396289 37.4578936)",,,,,,
11486766456,1281101704,0,112771143,unclassified,,False,,False,40.92632437618106,"LINESTRING (137.2396289 37.4578936, 137.2399948 37.458055)",,,,,,
11486766456,1281075619,0,112771143,unclassified,,False,,True,67.76089847058215,"LINESTRING (137.2396289 37.4578936, 137.2396702 37.4572924)",,,,,,
11486766456,11486766452,0,1236919281,residential,,False,,True,50.198661770161465,"LINESTRING (137.2396289 37.4578936, 137.2391469 37.4576786)",,,,,,
11486775257,1281135666,0,1236921256,unclassified,,False,,False,46.09362422628692,"LINESTRING (137.2822901 37.4992156, 137.2821577 37.4996166)",,,,,,
11486775257,1281085665,0,112772394,unclassified,,False,,False,179.8374187073913,"LINESTRING (137.2822901 37.4992156, 137.2807435 37.498462)",,,,,,
11486775257,1281116268,0,"[112772394, 112773261]",unclassified,,False,,True,881.1264832330967,"LINESTRING (137.2822901 37.4992156, 137.288446 37.493361)",,,,,,
11486785954,11486785956,0,1236921525,residential,,False,,True,67.44064975317491,"LINESTRING (137.3006359 37.4434932, 137.3005589 37.4428905)",,,,,,
11486785956,1281119684,0,112770602,primary,蛸島港線,False,12;28,False,9.308553888316643,"LINESTRING (137.3005589 37.4428905, 137.3004538 37.4428838)",2.0,,,,,
11486785956,1281097191,0,112770602,primary,蛸島港線,False,12;28,True,85.95890191944879,"LINESTRING (137.3005589 37.4428905, 137.301524 37.4429927)",2.0,,,,,
11486785956,11486785954,0,1236921525,residential,,False,,False,67.44064975317491,"LINESTRING (137.3005589 37.4428905, 137.3006359 37.4434932)",,,,,,
11486785957,11486785962,0,112770602,primary,蛸島港線,False,12;28,False,43.80601235689267,"LINESTRING (137.2999156 37.4429589, 137.2994517 37.4430987)",2.0,,,,,
11486785957,1281119684,0,112770602,primary,蛸島港線,False,12;28,True,48.5971618070943,"LINESTRING (137.2999156 37.4429589, 137.3004538 37.4428838)",2.0,,,,,
11486785957,11486785963,0,1236921526,residential,,False,,True,84.77837870125371,"LINESTRING (137.2999156 37.4429589, 137.299549 37.4434128)",,,,,,
11486785962,11486785967,0,112770602,primary,蛸島港線,False,12;28,False,25.534305749617623,"LINESTRING (137.2994517 37.4430987, 137.2991813 37.4431802)",2.0,,,,,
11486785962,11486785957,0,112770602,primary,蛸島港線,False,12;28,True,43.80601235689267,"LINESTRING (137.2994517 37.4430987, 137.2999156 37.4429589)",2.0,,,,,
11486785962,11486785963,0,1236921526,residential,,False,,False,35.967212511927336,"LINESTRING (137.2994517 37.4430987, 137.299549 37.4434128)",,,,,,
11486785963,11486785962,0,1236921526,residential,,False,,True,35.967212511927336,"LINESTRING (137.299549 37.4434128, 137.2994517 37.4430987)",,,,,,
11486785963,11486785957,0,1236921526,residential,,False,,False,84.77837870125373,"LINESTRING (137.299549 37.4434128, 137.2999156 37.4429589)",,,,,,
11486785963,11486785967,0,1236921527,residential,,False,,True,60.14106343220607,"LINESTRING (137.299549 37.4434128, 137.2991813 37.4431802)",,,,,,
11486785967,11486785962,0,112770602,primary,蛸島港線,False,12;28,True,25.534305749617623,"LINESTRING (137.2991813 37.4431802, 137.2994517 37.4430987)",2.0,,,,,
11486785967,1281070463,0,112770602,primary,蛸島港線,False,12;28,False,93.00659502747985,"LINESTRING (137.2991813 37.4431802, 137.2982203 37.443521)",2.0,,,,,
11486785967,11486785963,0,1236921527,residential,,False,,False,60.14106343220606,"LINESTRING (137.2991813 37.4431802, 137.299549 37.4434128)",,,,,,
11486845303,1281090321,0,1236919279,residential,,False,,False,158.26915088200428,"LINESTRING (137.2394112 37.4589346, 137.2403238 37.4581107)",,,,,,
11486848331,1281096747,0,"[1236929827, 112774651, 112774851, 544692791]","['unclassified', 'residential']",,False,,True,464.3644304434913,"LINESTRING (137.3055885 37.5261403, 137.3081403 37.5242792)",,,,,,
11486848428,1281116520,0,112773338,unclassified,,False,,True,199.1519614352792,"LINESTRING (137.3024042 37.5267517, 137.3002933 37.5261152)",,,,,,
11486848428,11486848429,0,1236929842,residential,,False,,False,49.20525342134647,"LINESTRING (137.3024042 37.5267517, 137.3026669 37.5263613)",,,,,,
11486848428,1281086643,0,"[112773400, 112773338]",unclassified,,False,,False,139.2375952910601,"LINESTRING (137.3024042 37.5267517, 137.3038953 37.5270785)",,,,,,
11486848429,11486848428,0,1236929842,residential,,False,,True,49.20525342134647,"LINESTRING (137.3026669 37.5263613, 137.3024042 37.5267517)",,,,,,
11486937161,11486937162,0,1236945364,residential,,False,,False,57.65966769229367,"LINESTRING (137.2359789 37.458895, 137.2357084 37.458423)",,,,,,
11486937161,1281080205,0,112770556,unclassified,,False,,False,39.62179492695422,"LINESTRING (137.2359789 37.458895, 137.2355807 37.4590575)",,,,,,
11486937161,1281072325,0,112770556,unclassified,,False,,True,206.338710683163,"LINESTRING (137.2359789 37.458895, 137.237044 37.4577388)",,,,,,
11486937162,11486937161,0,1236945364,residential,,False,,True,57.65966769229367,"LINESTRING (137.2357084 37.458423, 137.2359789 37.458895)",,,,,,
11486960407,11486084781,0,1236837593,residential,,False,,True,64.12169928195851,"LINESTRING (137.1419234 37.4960365, 137.142088 37.4965187)",,,,,,
11486988748,11486765633,0,112773728,trunk,国道249号,False,249,False,66.89580491398443,"LINESTRING (137.2354478 37.4575577, 137.2362008 37.4574896)",2.0,50,,,,
11486988748,11487096935,0,112773728,trunk,国道249号,False,249,True,105.01417525937497,"LINESTRING (137.2354478 37.4575577, 137.2342655 37.4576631)",2.0,50,,,,
11486988748,11486988753,0,1236951085,residential,,False,,False,63.43214765438905,"LINESTRING (137.2354478 37.4575577, 137.2358036 37.4580459)",,,,,,
11486988753,1281091197,0,112773212,unclassified,,False,,False,41.19135706662706,"LINESTRING (137.2358036 37.4580459, 137.2362165 37.4581889)",,,,,,
11486988753,1281084489,0,112773212,unclassified,,False,,True,98.8732967977258,"LINESTRING (137.2358036 37.4580459, 137.2348051 37.4583943)",,,,,,
11486988753,11486988748,0,1236951085,residential,,False,,True,63.43214765438904,"LINESTRING (137.2358036 37.4580459, 137.2354478 37.4575577)",,,,,,
11486990996,1281143603,0,1236949399,unclassified,,False,,True,85.92948835754773,"LINESTRING (137.2366329 37.3787401, 137.2356654 37.3786619)",,,,,,
11486990996,1281099564,0,112773595,tertiary,,False,,False,67.60133650135467,"LINESTRING (137.2366329 37.3787401, 137.2367671 37.3781416)",2.0,40,,,,
11486990996,1281148787,0,"[1236958193, 112773595]",tertiary,,False,,True,357.9593353059049,"LINESTRING (137.2366329 37.3787401, 137.2360991 37.3819249)",2.0,40,,,,
11486992459,1281087138,0,1236951758,unclassified,,False,,True,66.23685121313325,"LINESTRING (137.2634525 37.4506491, 137.262729 37.4504994)",,,,,,
11487088142,11486765608,0,112770556,unclassified,,False,,False,121.71132372406,"LINESTRING (137.2351416 37.4596495, 137.2344651 37.4606033)",,,,,,
11487088142,1281080205,0,112770556,unclassified,,False,,True,76.45287205204467,"LINESTRING (137.2351416 37.4596495, 137.2355807 37.4590575)",,,,,,
11487088142,11487088144,0,"[1236962704, 1236962705, 1236962703]",residential,,False,,False,34.214265143551685,"LINESTRING (137.2351416 37.4596495, 137.2348974 37.459431)",,,yes,,,
11487088144,11487088142,0,"[1236962704, 1236962705, 1236962703]",residential,,False,,True,34.214265143551685,"LINESTRING (137.2348974 37.459431, 137.2351416 37.4596495)",,,yes,,,
11487094993,1281136881,0,1236962547,unclassified,,False,,False,289.4164492724469,"LINESTRING (137.1645164 37.4914341, 137.163158 37.4894807)",,,,,,
11487096930,1281084489,0,112772090,residential,,False,,False,77.34119628840827,"LINESTRING (137.2341763 37.4579212, 137.2348051 37.4583943)",,,,,,
11487096930,1281102386,0,112772090,residential,,False,,True,27.765335384546177,"LINESTRING (137.2341763 37.4579212, 137.2338684 37.4578796)",,,,,,
11487096930,11487096935,0,1236962720,residential,,False,,False,31.43590560221537,"LINESTRING (137.2341763 37.4579212, 137.2342655 37.4576631)",,,,,,
11487096935,1281069364,0,112773728,trunk,国道249号,False,249,True,15.295730031785329,"LINESTRING (137.2342655 37.4576631, 137.2340933 37.4576785)",2.0,50,,,,
11487096935,11486988748,0,112773728,trunk,国道249号,False,249,False,105.01417525937497,"LINESTRING (137.2342655 37.4576631, 137.2354478 37.4575577)",2.0,50,,,,
11487096935,11487096930,0,1236962720,residential,,False,,True,31.43590560221537,"LINESTRING (137.2342655 37.4576631, 137.2341763 37.4579212)",,,,,,
11487124457,1281091172,0,112773055,tertiary,国道249号旧道,False,,False,146.45089031118522,"LINESTRING (137.2524043 37.4279026, 137.2514401 37.426831)",2.0,40,,,,
11487124457,1281130254,0,"[112772859, 112772159, 112773055]",tertiary,国道249号旧道,False,,"[False, True]",102.76098611172488,"LINESTRING (137.2524043 37.4279026, 137.2532763 37.4285074)",2.0,40,yes,,,
11487124457,1281076637,0,"[1236977148, 1236965885, 1237120566]",residential,,False,,False,223.94868761476016,"LINESTRING (137.2524043 37.4279026, 137.2504002 37.4275717)",,,yes,,,
11487148078,11490973297,0,1236968886,unclassified,,False,,False,5.036599781739348,"LINESTRING (137.2386317 37.5196841, 137.2386354 37.5197293)",,,,,,
11487148078,1281147459,0,1237191228,primary,大谷狼煙飯田線,False,28,True,38.86028140876586,"LINESTRING (137.2386317 37.5196841, 137.2381955 37.5197335)",2.0,40,,,,
11487148078,1281083921,0,1237191228,primary,大谷狼煙飯田線,False,28,False,179.42497869059284,"LINESTRING (137.2386317 37.5196841, 137.2405541 37.5192657)",2.0,40,,,,
11487148082,11487148083,0,1236968885,unclassified,,False,,False,16.47291733626012,"LINESTRING (137.2409588 37.5192411, 137.2408092 37.5191524)",,,,,,
11487148082,11487148088,0,1236968885,unclassified,,False,,True,145.50758613894112,"LINESTRING (137.2409588 37.5192411, 137.2397677 37.519675)",,,,,,
11487148082,11487148093,0,1236968889,unclassified,,False,,False,132.91930119949396,"LINESTRING (137.2409588 37.5192411, 137.2420411 37.5188135)",,,,,,
11487148083,11487148082,0,1236968885,unclassified,,False,,True,16.47291733626012,"LINESTRING (137.2408092 37.5191524, 137.2409588 37.5192411)",,,,,,
11487148083,11487148093,0,1237191228,primary,大谷狼煙飯田線,False,28,False,117.06680409426572,"LINESTRING (137.2408092 37.5191524, 137.2420411 37.5188135)",2.0,40,,,,
11487148083,1281083921,0,1237191228,primary,大谷狼煙飯田線,False,28,True,25.815548539359924,"LINESTRING (137.2408092 37.5191524, 137.2405541 37.5192657)",2.0,40,,,,
11487148084,11490973297,0,1236968886,unclassified,,False,,True,35.67955293680037,"LINESTRING (137.2385906 37.5200482, 137.2386354 37.5197293)",,,,,,
11487148084,11487148103,0,1236968886,unclassified,,False,,False,102.92227785879692,"LINESTRING (137.2385906 37.5200482, 137.2374542 37.5200954)",,,,,,
11487148084,11487148089,0,1236968887,unclassified,,False,,True,109.95673626699976,"LINESTRING (137.2385906 37.5200482, 137.2398203 37.5200613)",,,,,,
11487148087,11487148103,0,1236968886,unclassified,,False,,True,122.63325850036496,"LINESTRING (137.2373371 37.5208894, 137.2374542 37.5200954)",,,,,,
11487148088,11487148089,0,1236968887,unclassified,,False,,False,43.20443278389232,"LINESTRING (137.2397677 37.519675, 137.2398203 37.5200613)",,,,,,
11487148088,11487148082,0,1236968885,unclassified,,False,,False,145.50758613894112,"LINESTRING (137.2397677 37.519675, 137.2409588 37.5192411)",,,,,,
11487148088,11490973297,0,1236968885,unclassified,,False,,True,100.23486278964675,"LINESTRING (137.2397677 37.519675, 137.2386354 37.5197293)",,,,,,
11487148089,11487148088,0,1236968887,unclassified,,False,,True,43.20443278389232,"LINESTRING (137.2398203 37.5200613, 137.2397677 37.519675)",,,,,,
11487148089,11487148091,0,1236968888,unclassified,,False,,False,106.09722794392177,"LINESTRING (137.2398203 37.5200613, 137.2410189 37.5199797)",,,,,,
11487148089,11487148084,0,1236968887,unclassified,,False,,False,109.95673626699976,"LINESTRING (137.2398203 37.5200613, 137.2385906 37.5200482)",,,,,,
11487148091,11487148089,0,1236968888,unclassified,,False,,True,106.09722794392177,"LINESTRING (137.2410189 37.5199797, 137.2398203 37.5200613)",,,,,,
11487148093,11487148082,0,1236968889,unclassified,,False,,True,132.91930119949396,"LINESTRING (137.2420411 37.5188135, 137.2409588 37.5192411)",,,,,,
11487148093,11487148083,0,1237191228,primary,大谷狼煙飯田線,False,28,True,117.06680409426572,"LINESTRING (137.2420411 37.5188135, 137.2408092 37.5191524)",2.0,40,,,,
11487148093,1281093237,0,"[1237191229, 112773005]",primary,大谷狼煙飯田線,False,28,False,2547.710711755861,"LINESTRING (137.2420411 37.5188135, 137.2591445 37.5257447)",2.0,40,,,,
11487148095,1281147459,0,1236968890,residential,,False,,True,41.28756204626663,"LINESTRING (137.2381341 37.5193654, 137.2381955 37.5197335)",,,,,,
11487148103,11487148087,0,1236968886,unclassified,,False,,False,122.63325850036496,"LINESTRING (137.2374542 37.5200954, 137.2373371 37.5208894)",,,,,,
11487148103,11487148084,0,1236968886,unclassified,,False,,True,102.92227785879692,"LINESTRING (137.2374542 37.5200954, 137.2385906 37.5200482)",,,,,,
11487148103,11487148107,0,1236968891,residential,,False,,True,288.0612739841606,"LINESTRING (137.2374542 37.5200954, 137.2355254 37.5206065)",,,,,,
11487148107,11487148103,0,1236968891,residential,,False,,False,288.0612739841605,"LINESTRING (137.2355254 37.5206065, 137.2374542 37.5200954)",,,,,,
11487169222,11487169241,0,112774660,tertiary,珠洲広域農道,False,,False,60.89292798030274,"LINESTRING (137.2239702 37.4624473, 137.2232842 37.4623912)",,,,,,
11487169222,1281094290,0,112774660,tertiary,珠洲広域農道,False,,True,115.19716715487591,"LINESTRING (137.2239702 37.4624473, 137.2252701 37.462539)",,,,,,
11487169222,1281094290,1,1236972722,residential,,False,,False,125.53901213961085,"LINESTRING (137.2239702 37.4624473, 137.2252701 37.462539)",,,,,,
11487169231,1281099452,0,112774660,tertiary,珠洲広域農道,False,,False,87.38856262307694,"LINESTRING (137.2223046 37.4620819, 137.2218384 37.4613962)",,,,,,
11487169231,1281075707,0,112774660,tertiary,珠洲広域農道,False,,True,66.26631675951866,"LINESTRING (137.2223046 37.4620819, 137.2229566 37.4623533)",,,,,,
11487169231,11487169234,0,1236972723,residential,,False,,False,18.4369951912452,"LINESTRING (137.2223046 37.4620819, 137.2222617 37.4622365)",,,,,,
11487169234,11487169236,0,1236972723,residential,,False,,False,27.556828529216823,"LINESTRING (137.2222617 37.4622365, 137.2225153 37.4623672)",,,,,,
11487169234,11487169231,0,1236972723,residential,,False,,True,18.4369951912452,"LINESTRING (137.2222617 37.4622365, 137.2223046 37.4620819)",,,,,,
11487169234,11487169265,0,1236972724,residential,,False,,True,80.3282748699389,"LINESTRING (137.2222617 37.4622365, 137.2217071 37.4627501)",,,,,,
11487169236,11487169241,0,1236972723,residential,,False,,False,70.94895500048975,"LINESTRING (137.2225153 37.4623672, 137.2232842 37.4623912)",,,,,,
11487169236,11487169234,0,1236972723,residential,,False,,True,27.556828529216823,"LINESTRING (137.2225153 37.4623672, 137.2222617 37.4622365)",,,,,,
11487169236,11490966986,0,1236972724,residential,,False,,False,150.63825081213406,"LINESTRING (137.2225153 37.4623672, 137.2218964 37.4634378)",,,,,,
11487169241,1281075707,0,112774660,tertiary,珠洲広域農道,False,,False,29.21994712573574,"LINESTRING (137.2232842 37.4623912, 137.2229566 37.4623533)",,,,,,
11487169241,11487169222,0,112774660,tertiary,珠洲広域農道,False,,True,60.89292798030274,"LINESTRING (137.2232842 37.4623912, 137.2239702 37.4624473)",,,,,,
11487169241,11487169236,0,1236972723,residential,,False,,True,70.94895500048976,"LINESTRING (137.2232842 37.4623912, 137.2225153 37.4623672)",,,,,,
11487169265,11487169234,0,1236972724,residential,,False,,False,80.3282748699389,"LINESTRING (137.2217071 37.4627501, 137.2222617 37.4622365)",,,,,,
11487169265,11490966986,0,1236972724,residential,,False,,True,156.42533317834454,"LINESTRING (137.2217071 37.4627501, 137.2218964 37.4634378)",,,,,,
11487169265,11490966986,1,1237186191,residential,,False,,True,82.4449168748674,"LINESTRING (137.2217071 37.4627501, 137.2218964 37.4634378)",,,,,,
11487207864,1281141441,0,112770976,residential,,False,,True,26.51557499001543,"LINESTRING (137.2533005 37.4288953, 137.2535556 37.4287695)",,,,,,
11487207864,1281108903,0,112770976,residential,,False,,False,138.38517117370682,"LINESTRING (137.2533005 37.4288953, 137.2525446 37.4298341)",,,,,,
11487207864,1281138201,0,1236977165,residential,,False,,True,29.72267854368469,"LINESTRING (137.2533005 37.4288953, 137.2530509 37.4287217)",,,,,,
11488315165,1281109518,0,543613529,primary,大谷狼煙飯田線,False,28,False,32.387798817959926,"LINESTRING (137.3429173 37.4923127, 137.3428664 37.4920247)",2.0,40,,,,
11488315165,1281147530,0,543613529,primary,大谷狼煙飯田線,False,28,True,234.80943799482608,"LINESTRING (137.3429173 37.4923127, 137.3437158 37.4942858)",2.0,40,,,,
11488315165,1281085085,0,"[1237038219, 112773444]",residential,,False,,False,288.58302283098953,"LINESTRING (137.3429173 37.4923127, 137.343277 37.4945115)",,,,,,
11489396450,1281081005,0,"[112773249, 112770540]",tertiary,珠洲広域農道,False,,False,143.72908862169467,"LINESTRING (137.3284239 37.4822156, 137.3300258 37.4821645)",2.0,,,,,
11489396450,1281081005,1,1237132417,unclassified,,False,,False,164.85354852977113,"LINESTRING (137.3284239 37.4822156, 137.3300258 37.4821645)",,,,,,
11489396450,11491630614,0,112773249,tertiary,珠洲広域農道,False,,True,25.63585804866134,"LINESTRING (137.3284239 37.4822156, 137.328149 37.4822902)",2.0,,,,,
11489645869,1281103271,0,112770764,unclassified,,False,,False,587.9170783749353,"LINESTRING (137.1701982 37.4787847, 137.1651609 37.476379)",,,,,,
11489645869,1281096177,0,"[112772146, 112771516]",unclassified,,False,,False,79.65835332754257,"LINESTRING (137.1701982 37.4787847, 137.1709904 37.4791024)",,,,,,
11489645869,1281130896,0,"[1237827020, 112771516, 1237827021]",unclassified,,False,,True,489.6910135311505,"LINESTRING (137.1701982 37.4787847, 137.1667703 37.480944)",,,yes,,,
11489659816,1281077322,0,1237127164,residential,,False,,True,172.96225883907113,"LINESTRING (137.2419132 37.5175007, 137.2426834 37.5161799)",,,,,,
11489728484,1281087344,0,"[112772725, 112773094, 112770423]",unclassified,,False,,"[False, True]",623.5667315312454,"LINESTRING (137.2446874 37.5163104, 137.2471681 37.516759)",,,,,,
11489728484,1281087344,1,1237127852,unclassified,,False,,True,226.3922183094232,"LINESTRING (137.2446874 37.5163104, 137.2471681 37.516759)",,,,,,
11489728484,1281077322,0,112772725,unclassified,,False,,True,350.7647880875313,"LINESTRING (137.2446874 37.5163104, 137.2426834 37.5161799)",,,,,,
11489728487,1281125334,0,1237127853,residential,,False,,True,65.4006064617347,"LINESTRING (137.2461242 37.5128907, 137.2454049 37.5127881)",,,,,,
11489730924,6909369359,0,112770454,trunk,国道249号,False,249,False,92.9589783292737,"LINESTRING (137.2482029 37.4277086, 137.2476359 37.4270044)",2.0,60,,,,
11489730924,1281145347,0,112770454,trunk,国道249号,False,249,True,97.60197975896142,"LINESTRING (137.2482029 37.4277086, 137.2488583 37.4284154)",2.0,60,,,,
11489730924,1281141822,0,1075614671,residential,,False,,False,50.91440605136727,"LINESTRING (137.2482029 37.4277086, 137.2486757 37.4274466)",,,,,,
11489735381,1281084410,0,112772029,unclassified,,False,,True,170.07399430152708,"LINESTRING (137.1549155 37.4353569, 137.1541603 37.4366793)",,,,,,
11489735500,1281084410,0,112771687,unclassified,,False,,False,163.41043266626482,"LINESTRING (137.1539077 37.4379317, 137.1541603 37.4366793)",,,,,,
11489735500,1281133795,0,"[112773350, 112773067, 112773754, 1237487324, 1237487325]","['secondary', 'unclassified']",若山上戸線,False,280,True,2524.500543544703,"LINESTRING (137.1539077 37.4379317, 137.1683377 37.4472237)",,,yes,,,
11489735500,1281084763,0,"[112772728, 112773454, 112774268, 112774326]",unclassified,,False,,"[False, True]",1263.4672050771526,"LINESTRING (137.1539077 37.4379317, 137.1584077 37.4456356)",,,yes,,,
11489749303,1281086171,0,1237131971,residential,,False,,True,63.94582983981447,"LINESTRING (137.2494238 37.4925005, 137.2489574 37.4920702)",,,,,,
11489749304,1281106522,0,112774597,residential,,False,,False,264.1057208308307,"LINESTRING (137.2485196 37.4926243, 137.2498141 37.4947021)",,,,,,
11489749304,1281086171,0,112774597,residential,,False,,True,98.02436552381263,"LINESTRING (137.2485196 37.4926243, 137.2489574 37.4920702)",,,,,,
11489749304,11489749306,0,1237131972,residential,,False,,False,62.66978292079432,"LINESTRING (137.2485196 37.4926243, 137.2492209 37.4926746)",,,,,,
11489749306,11489749304,0,1237131972,residential,,False,,True,62.66978292079432,"LINESTRING (137.2492209 37.4926746, 137.2485196 37.4926243)",,,,,,
11489750169,4598080925,0,464726846,unclassified,,False,,False,108.84621175538066,"LINESTRING (137.3016801 37.4424651, 137.3028983 37.4423161)",,,,,,
11489750169,3762978505,0,464726846,unclassified,,False,,True,79.58044092591535,"LINESTRING (137.3016801 37.4424651, 137.3007997 37.442506)",,,,,,
11489750169,3762333386,0,1237129935,residential,,False,,True,35.50023595443631,"LINESTRING (137.3016801 37.4424651, 137.3017929 37.4427706)",,,,,,
