u,v,key,osmid,highway,oneway,reversed,length,bridge,name,ref,lanes,maxspeed,tunnel,width,est_width,access
11491250147,5938306234,0,628961099,unclassified,False,True,82.236877693049,,,,,,,,,
11491304276,1281086027,0,112771798,unclassified,False,False,498.94565520707204,,,,,,,,,
11491304276,11492582673,0,112771798,unclassified,False,True,611.2724738662562,,,,,,,,,
11491304276,11491304281,0,1237224359,residential,False,False,86.64991464063313,,,,,,,,,
11491304281,11491304276,0,1237224359,residential,False,True,86.64991464063311,,,,,,,,,
11491328120,11491328157,0,"[112773433, 112773053]",unclassified,False,False,68.5252153894346,,,,,,,,,
11491328120,1281126722,0,112773053,unclassified,False,True,86.7493619543944,,,,,,,,,
11491328120,8594055346,0,1237227581,residential,False,False,137.26576390921434,,,,,,,,,
11491328157,11491328158,0,1237227589,residential,False,False,44.70557649378945,,,,,,,,,
11491328157,11491457716,0,"[112773433, 112771378, 112770716]",unclassified,False,False,116.34073114376608,,,,,,,,,
11491328157,11491328120,0,"[112773433, 112773053]",unclassified,False,True,68.5252153894346,,,,,,,,,
11491328158,11491328157,0,1237227589,residential,False,True,44.70557649378945,,,,,,,,,
11491338239,1281098689,0,737900705,residential,False,False,105.98415740316383,,,,,,,,,
11491338239,1281071820,0,"[737900704, 737900705, 112771372]",residential,False,True,293.3571121984516,yes,,,,,,,,
11491338239,11491338242,0,1237230263,residential,False,False,81.65833583407678,,,,,,,,,
11491338242,11491338239,0,1237230263,residential,False,True,81.6583358340768,,,,,,,,,
11491348178,1281072613,0,1237229748,residential,False,True,85.73601063396453,,,,,,,,,
11491351998,1281134688,0,1237234333,unclassified,False,True,25.462165211554456,,,,,,,,,
11491351998,1281087269,0,1237234326,primary_link,False,False,90.62535627223721,,,,,,,,,
11491351998,1281128145,0,1237234326,primary_link,False,True,51.15552271631023,,,,,,,,,
11491351998,11491352025,0,"[1237234329, 1237234331, 1237234333]",unclassified,False,False,101.4818042660297,yes,,,,,,,,
11491352001,1281128145,0,1237257484,primary,False,False,42.23015669411698,,折戸飯田線,52,2,,,,,
11491352001,11491352025,0,"[1237234328, 1237234330, 1237234327]",unclassified,False,True,201.32082630791334,yes,,,,,,,,
11491352001,11491727514,0,1237257484,primary,False,True,50.550716845804715,,折戸飯田線,52,2,,,,,
11491352014,11491352025,0,1237234332,unclassified,False,True,260.1366439057227,,,,,,,,,
11491352025,11491351998,0,"[1237234329, 1237234331, 1237234333]",unclassified,False,True,101.48180426602968,yes,,,,,,,,
11491352025,11491352001,0,"[1237234328, 1237234330, 1237234327]",unclassified,False,False,201.32082630791334,yes,,,,,,,,
11491352025,11491352014,0,1237234332,unclassified,False,False,260.1366439057227,,,,,,,,,
11491374412,1281102035,0,112772729,unclassified,False,False,346.1420772085062,,,,,,,,,
11491374412,8594055341,0,"[112772729, 926073084]","['unclassified', 'residential']",False,True,225.4080892283388,,,,,,,,,
11491374412,11491374415,0,1237232008,residential,False,True,174.18582258374207,,,,,,,,,
11491374415,11491374412,0,1237232008,residential,False,False,174.18582258374207,,,,,,,,,
11491410434,3754620318,0,1237238934,unclassified,False,True,89.6420627366178,,,,,,,,,
11491410436,1281105858,0,1237238935,unclassified,False,True,103.28237863425275,,,,,,,,,
11491417323,9526120765,0,112774148,residential,False,True,203.17896640232075,,,,,,,,,
11491417323,11491452419,0,1237239994,residential,False,True,69.86895960785134,,,,,,,,,
11491417323,1281136439,0,1237370442,unclassified,False,True,331.2698071814174,,,,,,,,,
11491417325,1281147578,0,112774027,unclassified,False,True,65.11865456519942,,,,,,,,4.5,
11491417325,11491452419,0,1237239994,residential,False,False,63.676648825543076,,,,,,,,,
11491417325,1281085457,0,112774027,unclassified,False,False,207.07126943529693,,,,,,,,4.5,
11491417328,9572654184,0,1317538757,trunk,False,True,1.978314257410092,,国道249号,249,2,40,,,,
11491417328,9526120765,0,1237239995,unclassified,False,True,71.54231542411871,,,,,,,,,
11491417328,1281079898,0,1317538757,trunk,False,False,75.97397860921376,,国道249号,249,2,40,,,,
11491417331,9526120765,0,1237239996,unclassified,False,True,91.78331440895256,,,,,,,,,
11491427294,1281137097,0,112773378,tertiary,False,False,271.89735804170516,,,,2,,,,,
11491427294,1281070629,0,"[112773378, 1238098178]",tertiary,False,True,682.5760514581395,,,,2,,,,,
11491427294,1281105949,0,1237237522,residential,False,True,60.80637543257891,,,,,,,,,
11491428059,1281081510,0,112771044,residential,False,True,38.39207322378948,,,,,,,,,
11491428059,1281134622,0,112771044,residential,False,False,90.75254108519148,,,,,,,,,
11491428059,1281148389,0,1237237665,residential,False,False,123.32196871101618,,,,,,,,,
11491449428,1281138431,0,628961112,tertiary,False,False,209.64957314010206,,珠洲広域農道,,2,,,,,
11491449428,5938306315,0,628961112,tertiary,False,True,204.9095152010417,,珠洲広域農道,,2,,,,,
11491449428,1281110187,0,1237243180,residential,False,False,223.48891128798948,,,,,,,,,
11491452407,11491452419,0,1237240035,unclassified,False,False,125.093509196353,,,,,,,,,
11491452419,11491417325,0,1237239994,residential,False,True,63.676648825543076,,,,,,,,,
11491452419,11491417323,0,1237239994,residential,False,False,69.86895960785134,,,,,,,,,
11491452419,11491452407,0,1237240035,unclassified,False,True,125.09350919635298,,,,,,,,,
11491457698,1281141507,0,112773288,unclassified,False,True,41.23899775195867,,,,,,,,,
11491457698,11491457699,0,1237244569,residential,False,False,73.81720811841906,,,,,,,,,
11491457698,11491457701,0,112773288,unclassified,False,False,41.34451804866391,,,,,,,,,
11491457699,11491457698,0,1237244569,residential,False,True,73.81720811841906,,,,,,,,,
11491457699,11491457710,0,1237244572,residential,False,True,21.264883657646998,,,,,,,,,
11491457699,11491457701,0,1237244569,residential,False,False,115.82836543427429,,,,,,,,,
11491457701,1281136416,0,112773288,unclassified,False,False,59.97652196015026,,,,,,,,,
11491457701,11491457698,0,112773288,unclassified,False,True,41.34451804866391,,,,,,,,,
11491457701,11491457699,0,1237244569,residential,False,True,115.82836543427429,,,,,,,,,
11491457710,11491457699,0,1237244572,residential,False,False,21.264883657646998,,,,,,,,,
11491457711,8594055350,0,926073086,residential,False,False,24.00569266377561,,,,,,,,,
11491457711,11491457712,0,1237244573,residential,False,True,54.61325953307943,,,,,,,,,
11491457711,8594055348,0,926073086,residential,False,True,162.76282801894263,,,,,,,,,
11491457712,11491457711,0,1237244573,residential,False,False,54.61325953307943,,,,,,,,,
11491457712,8594055352,0,1237244573,residential,False,True,30.516872422525672,,,,,,,,,
11491457712,11491457713,0,1237244574,residential,False,False,35.90021661092378,,,,,,,,,
11491457713,11491457714,0,1237244574,residential,False,False,32.0292111725907,,,,,,,,,
11491457713,11491457712,0,1237244574,residential,False,True,35.90021661092378,,,,,,,,,
11491457713,11491457716,0,1237244575,residential,False,False,76.96251099638332,,,,,,,,,
11491457714,8594055352,0,112770716,unclassified,False,False,36.921252664766925,,,,,,,,,
11491457714,11491457716,0,112770716,unclassified,False,True,47.046043005133946,,,,,,,,,
11491457714,11491457713,0,1237244574,residential,False,True,32.0292111725907,,,,,,,,,
11491457716,11491457714,0,112770716,unclassified,False,False,47.046043005133946,,,,,,,,,
11491457716,11491328157,0,"[112773433, 112771378, 112770716]",unclassified,False,True,116.34073114376608,,,,,,,,,
11491457716,11491457713,0,1237244575,residential,False,True,76.96251099638332,,,,,,,,,
11491470935,1281110925,0,"[112772097, 112772890, 112772627]","['unclassified', 'residential']",False,True,1567.3833220176812,,,,,,,,,
11491487000,1281082698,0,112771143,unclassified,False,False,120.99947023108055,,,,,,,,,
11491487000,1281129288,0,112771143,unclassified,False,True,234.72584380877433,,,,,,,,,
11491487000,1281091638,0,1237244119,unclassified,False,True,347.2701179704698,,,,,,,,,
11491573561,1281109910,0,112771310,unclassified,False,False,3.905416976806228,,,,,,,,,
11491573561,10874967864,0,112772327,unclassified,False,False,16.919838588724637,,,,,,,,,
11491573561,10874967865,0,112771310,unclassified,False,True,28.24581957841111,,,,,,,,,
11491584808,1281075237,0,112773728,trunk,False,False,23.500511127085936,,国道249号,249,2,50,,,,
11491584808,1281084508,0,"[112773728, 1237485007]",trunk,False,True,91.25971539734299,,国道249号,249,2,50,,,,
11491584808,1281106112,0,1237252523,residential,False,True,113.0919292584814,,,,,,,,,
11491585193,11491585212,0,112773558,residential,False,False,214.29141025215404,,,,,,,,,
11491585193,1281101992,0,112773558,residential,False,True,218.32515509973848,,,,,,,,,
11491585193,1281147102,0,1237252615,residential,False,False,124.79702290133503,,,,,,,,,
11491585212,1281074880,0,112772110,primary,False,False,123.13270058677305,,珠洲里線,40,2,,,,,
11491585212,1281106112,0,"[925883888, 112772110, 925883887]",primary,False,True,407.5006603852045,yes,珠洲里線,40,2,30,,,,
11491585212,11491585193,0,112773558,residential,False,True,214.291410252154,,,,,,,,,
11491597104,11491115525,0,112773128,tertiary,False,False,58.03761082548604,,,,2,,,,,
11491597104,11491115525,1,1238051164,tertiary,False,False,58.03761082548604,,,,2,,,,,
11491597104,5265227600,0,112773128,tertiary,False,True,25.164052884010434,,,,2,,,,,
11491597104,5265227600,1,1238051164,tertiary,False,True,25.164052884010434,,,,2,,,,,
11491603154,11484371804,0,"[1237257451, 1237257452]",residential,False,False,62.94591619389184,,,,,,,,,
11491618388,11491618389,0,1237257266,residential,False,False,29.516901354942462,,,,,,,,,
11491618388,1281085323,0,1236859330,residential,False,False,36.78062500755445,,,,,,,,,
11491618388,1281097208,0,1236859330,residential,False,True,57.05587534273663,,,,,,,,,
11491618389,4598038972,0,1237257242,residential,False,True,16.99938187348454,,,,,,,,,
11491618389,11491618388,0,1237257266,residential,False,True,29.516901354942462,,,,,,,,,
11491618389,4598038974,0,1237257242,residential,False,False,54.36106287864267,,,,,,,,,
11491621420,11491621421,0,1237262385,residential,False,False,39.79853850558348,,,,,,,,,
11491621420,1281097651,0,1237262385,residential,False,True,31.737802471288884,,,,,,,,,
11491621420,11492606184,0,1237368484,residential,False,False,38.38985371157774,,,,,,,,,
11491621421,1281083880,0,112774742,residential,False,True,14.304228523407653,,,,,,,,,
11491621421,11491621420,0,1237262385,residential,False,True,39.79853850558348,,,,,,,,,
11491621421,1281087308,0,112774742,residential,False,False,54.46805360167559,,,,,,,,,
11491627875,1281101592,0,112771156,unclassified,False,False,93.98433488523015,,,,,,,,,
11491630614,11489396450,0,112773249,tertiary,False,False,25.63585804866134,,珠洲広域農道,,2,,,,,
11491630614,11491630619,0,112773249,tertiary,False,True,132.66641712095125,,珠洲広域農道,,2,,,,,
11491630614,11491630619,1,1237259166,residential,False,True,137.93981748673585,,,,,,,,,
11491630619,11491630614,0,112773249,tertiary,False,False,132.66641712095125,,珠洲広域農道,,2,,,,,
11491630619,11491630614,1,1237259166,residential,False,False,137.93981748673585,,,,,,,,,
11491630619,1281102824,0,112773249,tertiary,False,True,459.19020239138865,,珠洲広域農道,,2,,,,,
11491670658,1281142272,0,112770519,residential,False,True,216.65808741348917,,,,,,,,,
11491670658,11491670665,0,112772509,unclassified,False,False,49.15277326477146,,,,,,,,,
11491670658,1281080252,0,112772509,unclassified,False,True,85.61102370440912,,,,,,,,,
11491670658,1281105737,0,1237287993,residential,False,True,82.56708724622443,,,,,,,,,
11491670664,11491670665,0,112771578,residential,False,False,156.6560019673778,,,,,,,,,
11491670664,1281142272,0,"[112772589, 112774727]","['tertiary', 'unclassified']",False,"[False, True]",172.95760350532495,,,,,,,,,
11491670664,1281081469,0,112772589,tertiary,False,True,113.10105896795311,,,,,,,,,
11491670665,1281133435,0,112771578,residential,False,False,4.763781953768082,,,,,,,,,
11491670665,11491670664,0,112771578,residential,False,True,156.6560019673778,,,,,,,,,
11491670665,11491670658,0,112772509,unclassified,False,True,49.15277326477146,,,,,,,,,
11491677259,11491677261,0,1237270365,unclassified,False,False,60.342152163014944,,,,,,,,,
11491677261,1281078102,0,112772016,unclassified,False,False,15.754675245298248,,,,,,,,,
11491677261,1281148224,0,112772016,unclassified,False,True,166.0016985372122,,,,,,,,,
11491677261,11491677259,0,1237270365,unclassified,False,True,60.342152163014944,,,,,,,,,
11491678168,11486093847,0,1237265250,residential,False,False,198.57091284372316,,,,,,,,,
11491685877,11486093804,0,112772882,primary,False,True,20.959343171226852,,珠洲穴水線,26,2,40,,,,
11491685877,1281128879,0,112772882,primary,False,False,368.55230430920597,,珠洲穴水線,26,2,40,,,,
11491685877,11492132488,0,1237265252,residential,False,True,65.53084362874334,,,,,,,,,
11491712202,1281085414,0,544702437,primary,False,False,124.87513070380298,,大谷狼煙飯田線,28,2,40,,,,
11491712202,11491868440,0,1237287992,unclassified,False,True,62.79282555692812,,,,,,,,,
11491712202,11491868699,0,1237287994,unclassified,False,False,49.67125180803108,,,,,,,,,
11491712202,2548160207,0,"[543613529, 112772747, 544702437]",primary,False,True,306.1324092332086,yes,大谷狼煙飯田線,28,2,40,,,,
11491715142,11491715143,0,1237268995,residential,False,False,62.7413383703484,,,,,,,,,
11491715143,1281072564,0,112774020,unclassified,False,True,44.39365831542903,,,,,,,,,
11491715143,11491715142,0,1237268995,residential,False,True,62.7413383703484,,,,,,,,,
11491715143,11491715155,0,112774020,unclassified,False,False,133.3097439230075,,,,,,,,,
11491715152,11491715155,0,1237268998,residential,False,False,52.596733352945705,,,,,,,,,
11491715155,1281148224,0,112774020,unclassified,False,False,53.62227314706405,,,,,,,,,
11491715155,11491715143,0,112774020,unclassified,False,True,133.3097439230075,,,,,,,,,
11491715155,11491715152,0,1237268998,residential,False,True,52.596733352945705,,,,,,,,,
11491715164,1281078102,0,1237269001,unclassified,False,False,238.30985712571484,,,,,,,,,
11491727411,11491727412,0,1237270023,unclassified,False,False,41.754627688909565,,,,,,,,,
11491727412,11491727411,0,1237270023,unclassified,False,True,41.754627688909565,,,,,,,,,
11491727412,11491727415,0,112772016,unclassified,False,False,38.44066681641061,,,,,,,,,
11491727412,1281078102,0,112772016,unclassified,False,True,69.41918317847978,,,,,,,,,
11491727413,11491727414,0,1237270024,unclassified,False,False,13.541229163442745,,,,,,,,,
11491727414,11491727415,0,1237270024,unclassified,False,False,26.06028191688299,,,,,,,,,
11491727414,11491727413,0,1237270024,unclassified,False,True,13.541229163442745,,,,,,,,,
11491727414,11491727416,0,1237270025,unclassified,False,True,22.558618805880005,,,,,,,,,
11491727415,11491727414,0,1237270024,unclassified,False,True,26.06028191688299,,,,,,,,,
11491727415,1281103198,0,112772016,unclassified,False,False,113.7728602470259,,,,,,,,,
11491727415,11491727412,0,112772016,unclassified,False,True,38.44066681641061,,,,,,,,,
11491727416,11491727414,0,1237270025,unclassified,False,False,22.558618805880005,,,,,,,,,
11491727510,11491727515,0,1237272399,unclassified,False,False,50.68302737642531,,,,,,,,,
11491727512,11491727515,0,1237272399,unclassified,False,True,9.577895733047985,,,,,,,,,
11491727512,11491727522,0,1237272399,unclassified,False,False,95.40407040261543,,,,,,,,,
11491727512,11491727521,0,1237272401,unclassified,False,False,92.58657825559155,,,,,,,,,
11491727514,11491727522,0,1237272399,unclassified,False,True,4.673657759721965,,,,,,,,,
11491727514,11491352001,0,1237257484,primary,False,False,50.550716845804715,,折戸飯田線,52,2,,,,,
11491727514,1281087721,0,1237257484,primary,False,True,52.71771130579384,,折戸飯田線,52,2,,,,,
11491727515,11491727512,0,1237272399,unclassified,False,False,9.577895733047985,,,,,,,,,
11491727515,11491727510,0,1237272399,unclassified,False,True,50.68302737642531,,,,,,,,,
11491727515,11491727518,0,1237272400,unclassified,False,False,41.79747952823076,,,,,,,,,
11491727518,11491727515,0,1237272400,unclassified,False,True,41.79747952823075,,,,,,,,,
11491727521,11491727512,0,1237272401,unclassified,False,True,92.58657825559155,,,,,,,,,
11491727522,11491727514,0,1237272399,unclassified,False,False,4.673657759721965,,,,,,,,,
11491727522,11491727512,0,1237272399,unclassified,False,True,95.40407040261543,,,,,,,,,
11491727522,11491727526,0,1237272402,unclassified,False,False,103.42743978301746,,,,,,,,,
11491727526,11491727522,0,1237272402,unclassified,False,True,103.42743978301743,,,,,,,,,
11491727527,11491727529,0,1237272403,unclassified,False,False,27.57723212900779,,,,,,,,,
11491727529,1281076792,0,"[112774864, 112773914, 112771190]","['unclassified', 'residential']",False,False,125.99683795491964,,,,,,yes,,,
11491727529,1281117700,0,112774864,residential,False,True,285.36695936207946,,,,,,,,,
11491727529,11491727527,0,1237272403,unclassified,False,True,27.57723212900779,,,,,,,,,
11491737661,1281089124,0,372747485,unclassified,False,False,179.2267441989168,,,,,,,,,
11491737661,1281134333,0,372747485,unclassified,False,True,64.22787507768683,,,,,,,,,
11491737661,11491737667,0,1237271275,residential,False,False,133.02726943723718,,,,,,,,,
11491737667,11491737661,0,1237271275,residential,False,True,133.0272694372372,,,,,,,,,
11491743973,1281078769,0,112774082,residential,False,False,132.2916797008051,,,,,,,,,
11491743973,1281086774,0,112774082,residential,False,True,190.60204659149187,,,,,,,,,
11491743973,11492487524,0,1237272295,unclassified,False,False,253.87227491689742,,,,,,,,,
11491744445,1281073213,0,1237272476,unclassified,False,False,138.25666175887454,,,,,,,,,
11491756523,1281142611,0,112770536,secondary,False,False,20.551245775077962,,粟津正院線,287,,,,,,
11491756523,1281069499,0,112770536,secondary,False,True,163.76278756660616,,粟津正院線,287,,,,,,
11491756523,1281119968,0,1237273916,residential,False,False,136.50742564021564,,,,,,,,,
11491756527,1281134333,0,372747484,unclassified,False,False,85.5279320258009,,,,,,,,,
11491756527,1281136636,0,372747484,unclassified,False,True,115.14716946277461,,,,,,,,,
11491756527,11491756531,0,1237273918,residential,False,False,119.37880009462387,,,,,,,,,
11491756531,11491756527,0,1237273918,residential,False,True,119.37880009462387,,,,,,,,,
11491756799,11491756805,0,1237275628,residential,False,True,68.99686891621225,,,,,,,,,
11491756805,1281086774,0,112771959,unclassified,False,True,5.474668533981066,,,,,,,,,
11491756805,1281140038,0,"[112772256, 112770818, 112771658, 112771959, 112772117, 112772983, 112771291, 112773661, 112775006]",unclassified,False,False,1401.2236993330876,yes,,,,,,,,
11491756805,11491756799,0,1237275628,residential,False,False,68.99686891621224,,,,,,,,,
11491760014,1281142272,0,112770712,unclassified,False,False,31.40717662229845,,,,,,,,,
11491760014,1281075355,0,112770712,unclassified,False,True,314.10659691119383,,,,,,,,,
11491760014,11492076121,0,"[1237274141, 1237274142]",unclassified,False,False,113.86023331224354,,,,,,,,,
11491819533,1281135002,0,112772299,unclassified,False,False,565.9775149937047,,,,,,,,,
11491819535,1281135002,0,1237282919,unclassified,False,False,53.87483048964262,,,,,,,,,
11491868440,11491712202,0,1237287992,unclassified,False,False,62.79282555692812,,,,,,,,,
11491868440,1281097412,0,112772981,unclassified,False,False,90.85924973769579,,,,,,,,,
11491868440,1281139439,0,112772981,unclassified,False,True,95.99769277632409,,,,,,,,,
11491868440,1281082016,0,1237287941,residential,False,False,55.101339589658686,,,,,,,,,
11491868582,1281112130,0,112771089,residential,False,True,67.20976329602121,,,,,,,,,
11491868582,1281072545,0,112771089,residential,False,False,121.35059240326576,,,,,,,,,
11491868582,11491868587,0,1237287973,residential,False,False,148.5443007603542,,,,,,,,,
11491868587,1281139439,0,1237273917,residential,False,False,74.40961619252671,,,,,,,,,
11491868587,1281119968,0,1237273917,residential,False,True,76.60382927543738,,,,,,,,,
11491868587,11491868582,0,1237287973,residential,False,True,148.54430076035416,,,,,,,,,
11491868699,11491712202,0,1237287994,unclassified,False,True,49.67125180803108,,,,,,,,,
11491870709,1281073678,0,112770406,tertiary,False,False,32.48700650817139,,国道249号旧道,,2,40,,,,
11491870709,1281144344,0,112770406,tertiary,False,True,291.1331207447374,,国道249号旧道,,2,40,,,,
11491870709,11491897505,0,1237288328,residential,False,True,304.4945163811333,,,,,,,,,
11491870745,1281088193,0,112770406,tertiary,False,False,262.40728303231367,,国道249号旧道,,2,40,,,,
11491870745,1281091394,0,112770406,tertiary,False,True,393.0204101216049,,国道249号旧道,,2,40,,,,
11491870745,11486094031,0,1237288332,residential,False,True,63.86804829005732,,,,,,,,,
11491897505,11491870709,0,1237288328,residential,False,False,304.4945163811333,,,,,,,,,
11491928263,11491928264,0,1237304771,residential,False,True,48.15977172749012,,,,,,,,,
11491928264,1281148569,0,464726853,primary,False,False,49.24580190804786,,大谷狼煙飯田線,28,2,,,,,
11491928264,1281110882,0,464726853,primary,False,True,72.83098851466976,,大谷狼煙飯田線,28,2,,,,,
11491928264,11491928263,0,1237304771,residential,False,False,48.15977172749012,,,,,,,,,
11491958288,11486093969,0,1237297754,unclassified,False,False,298.6853411541721,,,,,,,,,
11491968270,11491968379,0,112771608,primary,False,False,98.57200300775014,,珠洲道路,26,2,60,,,,
11491968270,1281112786,0,112771608,primary,False,True,239.9260381400602,,珠洲道路,26,2,60,,,,
11491968270,1281135703,0,1237299288,unclassified,False,False,75.36212261642922,,,,,,,,,
11491968279,1281124165,0,112772261,tertiary,False,False,277.35103853482406,,,,2,,,,,
11491968279,11491968283,0,112772261,tertiary,False,True,57.75290872704191,,,,2,,,,,
11491968279,11491968293,0,1237299290,unclassified,False,False,31.730587755011328,,,,,,,,,
11491968282,11491968293,0,1237299290,unclassified,False,True,56.481818615341,,,,,,,,,
11491968283,11491968279,0,112772261,tertiary,False,False,57.75290872704191,,,,2,,,,,
11491968283,1281129029,0,112772261,tertiary,False,True,318.71209997797246,,,,2,,,,,
11491968283,11491968288,0,1237299291,unclassified,False,False,34.962783837738414,,,,,,,,,
11491968287,11491968288,0,1237299291,unclassified,False,True,36.87879838257688,,,,,,,,,
11491968288,11491968287,0,1237299291,unclassified,False,False,36.87879838257688,,,,,,,,,
11491968288,11491968283,0,1237299291,unclassified,False,True,34.962783837738414,,,,,,,,,
11491968288,11491968293,0,1237299292,unclassified,False,False,56.61132833527579,,,,,,,,,
11491968293,11491968282,0,1237299290,unclassified,False,False,56.481818615341,,,,,,,,,
11491968293,11491968279,0,1237299290,unclassified,False,True,31.730587755011328,,,,,,,,,
11491968293,11491968288,0,1237299292,unclassified,False,True,56.61132833527579,,,,,,,,,
11491968310,1281111405,0,112771910,trunk,True,False,283.231147030325,,国道249号,249,1,60,,,,
11491968310,11491968321,0,1237299296,unclassified,False,False,97.71773684647397,,,,,,,,,
11491968321,11491968310,0,1237299296,unclassified,False,True,97.71773684647398,,,,,,,,,
11491968325,11491968336,0,112771326,unclassified,False,False,52.62242332358608,,,,,,,,,
11491968325,11491968352,0,112771326,unclassified,False,True,18.508724738062657,,,,,,,,,
11491968325,11491968326,0,"[1237299297, 1237299298]",unclassified,False,True,84.84754865160463,,,,,,,,,
11491968326,11491968325,0,"[1237299297, 1237299298]",unclassified,False,False,84.84754865160463,,,,,,,,,
11491968336,1281124165,0,112771326,unclassified,False,False,384.05563600173576,,,,,,,,,
11491968336,11491968325,0,112771326,unclassified,False,True,52.62242332358607,,,,,,,,,
11491968336,11491968352,0,1237299301,unclassified,False,False,102.48722258437115,,,,,,,,,
11491968352,1281112786,0,112771326,unclassified,False,True,5.8873876603902175,,,,,,,,,
11491968352,11491968325,0,112771326,unclassified,False,False,18.508724738062657,,,,,,,,,
11491968352,11491968336,0,1237299301,unclassified,False,True,102.48722258437115,,,,,,,,,
11491968379,1281070629,0,112771608,primary,False,False,1506.7416293905055,,珠洲道路,26,2,60,,,,
11491968379,11491968270,0,112771608,primary,False,True,98.57200300775014,,珠洲道路,26,2,60,,,,
11491968379,11491968384,0,1237299309,unclassified,False,False,46.533532904699214,,,,,,,,,
11491968384,11491968379,0,1237299309,unclassified,False,True,46.533532904699214,,,,,,,,,
11491986937,1281105209,0,1237300682,unclassified,False,True,41.66521036305841,,,,,,,,,
11491986937,11491986953,0,1237300683,unclassified,False,False,24.595337222893075,,,,,,,,,
11491986937,11491986938,0,1237300683,unclassified,False,True,128.58171726124235,,,,,,,,,
11491986938,11491986937,0,1237300683,unclassified,False,False,128.58171726124237,,,,,,,,,
11491986953,11491986937,0,1237300683,unclassified,False,True,24.595337222893075,,,,,,,,,
11491986963,1281107810,0,1237300685,unclassified,False,False,21.064328959350203,,,,,,,,,
11491990491,5265257573,0,544706124,residential,False,False,104.97242194148997,,,,,,,,,
11491990491,5265257572,0,544706124,residential,False,True,6.481890072953651,,,,,,,,,
11491990491,1281110882,0,1237301784,residential,False,True,33.580000481629696,,,,,,,,,
11492023291,1281106814,0,"[112770980, 1250113379, 112772076, 112771125]",unclassified,False,False,1709.8548771398268,,,,,,,,,
11492023291,1281129707,0,112772076,unclassified,False,True,114.23118570112337,,,,,,,,,
11492023291,11492023295,0,1237303285,unclassified,False,False,141.52952426085733,,,,,,,,,
11492023295,1281133802,0,112770881,unclassified,False,False,26.456907243810743,,,,,,,,,
11492023295,1281071478,0,112770881,unclassified,False,True,187.381604887568,,,,,,,,,
11492023295,11492023291,0,1237303285,unclassified,False,True,141.52952426085733,,,,,,,,,
11492035515,11492035522,0,1237304201,unclassified,False,False,46.509254402827096,,,,,,,,,
11492035522,1281076781,0,112770641,unclassified,False,False,397.02271304983867,,,,,,,,,
11492035522,1281085792,0,112770641,unclassified,False,True,189.74629375564464,,,,,,,,,
11492035522,11492035515,0,1237304201,unclassified,False,True,46.50925440282709,,,,,,,,,
11492068257,1281073723,0,112770454,trunk,False,False,70.90672923221055,,国道249号,249,2,60,,,,
11492068257,1281085282,0,112770454,trunk,False,True,48.94172777400125,,国道249号,249,2,60,,,,
11492068257,1281130615,0,112774925,residential,False,False,20.30183709866425,,,,,,,,,
11492076121,1281080252,0,112773554,unclassified,False,False,210.991993575989,,,,,,,,,
11492076121,1281075355,0,112773554,unclassified,False,True,285.1186271741965,,,,,,,,,
11492076121,11491760014,0,"[1237274141, 1237274142]",unclassified,False,True,113.86023331224354,,,,,,,,,
11492079060,5265257567,0,112772392,unclassified,False,False,55.09266109359904,,,,,,,,,
11492079060,11492079062,0,112772392,unclassified,False,True,62.17643560554972,,,,,,,,,
11492079060,11492079061,0,1237312531,residential,False,True,32.203145984680795,,,,,,,,,
11492079061,11492079060,0,1237312531,residential,False,False,32.203145984680795,,,,,,,,,
11492079061,11492079063,0,544706121,residential,False,False,60.24101243219795,,,,,,,,,
11492079061,5265257567,0,544706121,residential,False,True,77.46388181037149,,,,,,,,,
11492079062,11492079060,0,112772392,unclassified,False,False,62.17643560554972,,,,,,,,,
11492079062,1281121438,0,112772392,unclassified,False,True,55.12745344768528,,,,,,,,,
11492079062,11492079063,0,1237312532,residential,False,True,33.129830350055435,,,,,,,,,
11492079063,1281079329,0,544706121,residential,False,False,58.939231252365154,,,,,,,,,
11492079063,11492079062,0,1237312532,residential,False,False,33.129830350055435,,,,,,,,,
11492079063,11492079061,0,544706121,residential,False,True,60.24101243219795,,,,,,,,,
11492079738,1281117850,0,112772566,unclassified,False,False,60.09929289979067,,,,,,,,,
11492079738,1281080049,0,112772566,unclassified,False,True,137.106884803169,,,,,,,,,
11492079738,11492079747,0,1237309412,unclassified,False,False,122.16471583658426,,,,,,,,,
11492079744,1281127225,0,"[112772740, 112774854]",unclassified,False,False,243.17358810095763,,,,,,,,,
11492079744,1281133551,0,112774854,unclassified,False,True,92.74688221770154,,,,,,,,,
11492079744,11492079747,0,1237309412,unclassified,False,True,271.9563774758744,,,,,,,,,
11492079745,1281098689,0,112773015,unclassified,False,False,96.16940008761385,,,,,,,,,
11492079745,1281133551,0,112773015,unclassified,False,True,275.53939929282967,,,,,,,,,
11492079745,11492079747,0,1237309413,unclassified,False,False,124.69966701374108,,,,,,,,,
11492079747,11492079744,0,1237309412,unclassified,False,False,271.9563774758744,,,,,,,,,
11492079747,11492079738,0,1237309412,unclassified,False,True,122.16471583658426,,,,,,,,,
11492079747,11490323148,0,1237309413,unclassified,False,False,244.03203356478548,,,,,,,,,
11492079747,11492079745,0,1237309413,unclassified,False,True,124.69966701374108,,,,,,,,,
11492079760,11492079763,0,1237309416,unclassified,False,False,26.62582611310537,,,,,,,,,
